date,latitude,longitude,Hazard,label,date_str
2021-12-26,28.28942549385148,87.32489977497299,Stable,0,2021-12-26
2021-07-03,27.091299297712077,83.04852905217726,Stable,0,2021-07-03
2022-08-04,26.769912358409737,84.19345891387933,Stable,0,2022-08-04
2021-01-31,27.208747548426945,87.34795705485035,Stable,0,2021-01-31
2022-07-23,26.630869208509377,85.10554079046523,Stable,0,2022-07-23
2021-07-03,27.854005605196633,84.42346414750004,Stable,0,2021-07-03
2022-09-06,29.366695349334805,80.39659498078103,Stable,0,2022-09-06
2022-08-24,29.099021163781625,87.32650916004138,Stable,0,2022-08-24
2022-06-22,28.472102649921133,85.36191758618001,Stable,0,2022-06-22
2022-01-07,29.442268871252125,80.71325441633958,Stable,0,2022-01-07
2021-02-08,26.65025563221291,87.39342307132013,Stable,0,2021-02-08
2022-02-04,30.305244857032136,84.09941499964175,Stable,0,2022-02-04
2022-09-29,29.481258196666538,83.6174197411494,Stable,0,2022-09-29
2023-08-01,28.82490377112285,81.9842071886685,Stable,0,2023-08-01
2022-07-18,27.956698016767692,84.16746068095536,Stable,0,2022-07-18
2023-07-09,26.404881450695957,84.49267110247278,Stable,0,2023-07-09
2022-03-20,28.99028036159679,84.56191552369903,Stable,0,2022-03-20
2022-10-13,27.10878698475527,82.82908345349796,Stable,0,2022-10-13
2023-12-16,27.60331694052235,87.84121537369046,Stable,0,2023-12-16
2022-12-09,30.067793004618473,84.27923136889943,Stable,0,2022-12-09
2021-09-17,29.344860163470468,84.12083209255353,Stable,0,2021-09-17
2021-05-08,29.941942473782017,82.64327675752591,Stable,0,2021-05-08
2023-05-18,28.841045382337857,87.45878183159172,Stable,0,2023-05-18
2023-07-07,27.517631815044147,83.67228412521513,Stable,0,2023-07-07
2021-08-28,27.670575334149476,86.71392786186841,Stable,0,2021-08-28
2022-08-06,27.939405142755383,87.97168265501806,Stable,0,2022-08-06
2023-03-05,29.37823804239804,84.45438332983005,Stable,0,2023-03-05
2022-07-19,30.19736112596935,85.10035393201665,Stable,0,2022-07-19
2023-12-14,26.41464591110176,83.85074993736819,Stable,0,2023-12-14
2022-05-23,30.043818418865037,86.78061976113904,Stable,0,2022-05-23
2021-12-01,26.494251741970395,85.60725594491572,Stable,0,2021-12-01
2023-11-11,27.200016134117007,87.21877218975433,Stable,0,2023-11-11
2022-02-28,26.89961691582136,86.48230999024074,Stable,0,2022-02-28
2022-04-03,28.102190514121133,83.56353098642515,Stable,0,2022-04-03
2022-05-25,29.913577443431972,86.01963300391341,Stable,0,2022-05-25
2022-02-18,27.466045233377432,80.02288773736076,Stable,0,2022-02-18
2023-08-28,27.273057072261675,86.31239136264905,Stable,0,2023-08-28
2023-03-05,27.437929425490445,82.33509459677525,Stable,0,2023-03-05
2022-04-18,27.975228510498457,80.86786412153558,Stable,0,2022-04-18
2022-03-21,27.367222882557407,80.38496937511151,Stable,0,2022-03-21
2023-02-10,27.405164399035108,84.56290359307899,Stable,0,2023-02-10
2023-12-18,26.34956971371384,80.80979739390465,Stable,0,2023-12-18
2021-12-10,29.88360542606439,84.77814273193091,Stable,0,2021-12-10
2022-11-13,28.38206587083498,81.30424165976459,Stable,0,2022-11-13
2022-08-16,28.589764790153986,80.40833629046475,Stable,0,2022-08-16
2023-04-10,26.56178488254325,85.5189170232661,Stable,0,2023-04-10
2023-10-26,27.123495044062384,80.21717331706088,Stable,0,2023-10-26
2021-11-16,26.79781376015119,82.45655553034504,Stable,0,2021-11-16
2022-01-03,30.230733712821667,83.33950573874985,Stable,0,2022-01-03
2023-03-13,29.80517025566088,88.12017000473764,Stable,0,2023-03-13
2021-12-10,30.47478366727254,82.24642408527973,Stable,0,2021-12-10
2023-07-07,26.415734871149372,86.60475835200509,Stable,0,2023-07-07
2021-09-27,30.212959706476777,85.99270894422703,Stable,0,2021-09-27
2022-11-01,28.7353113550864,83.6358942094521,Stable,0,2022-11-01
2022-10-22,29.13723605762426,83.33719975913334,Stable,0,2022-10-22
2023-10-27,29.61772410374449,81.04885905694235,Stable,0,2023-10-27
2021-02-15,26.79058708431136,83.08394321954243,Stable,0,2021-02-15
2022-02-14,28.937712689435656,83.31124282144243,Stable,0,2022-02-14
2022-06-17,30.362452783266995,83.80485541292386,Stable,0,2022-06-17
2021-02-25,30.205636047106253,80.56223646945892,Stable,0,2021-02-25
2021-12-15,27.328542739091993,88.10147656578955,Stable,0,2021-12-15
2021-09-04,28.0606238268699,84.09068162314244,Stable,0,2021-09-04
2021-09-09,28.482828824977013,81.47792911650139,Stable,0,2021-09-09
2022-07-17,28.773170306044943,81.76899462885362,Stable,0,2022-07-17
2023-10-26,29.63000782480273,82.52013774908424,Stable,0,2023-10-26
2023-10-02,29.79318144822472,80.72817237156559,Stable,0,2023-10-02
2022-06-23,30.203633318713155,81.09880322699608,Stable,0,2022-06-23
2023-06-21,28.30903194353371,82.0712572771745,Stable,0,2023-06-21
2022-05-19,28.96779217312853,88.04473519733315,Stable,0,2022-05-19
2023-07-14,28.633558280363097,86.16762560000015,Stable,0,2023-07-14
2022-01-27,28.994604174357644,80.28182050219661,Stable,0,2022-01-27
2022-10-14,28.525839814375303,84.82550922630223,Stable,0,2022-10-14
2021-10-24,27.73006333047949,80.20979508387045,Stable,0,2021-10-24
2022-05-15,26.427319664231305,85.14278237135971,Stable,0,2022-05-15
2021-05-05,29.532126819857915,88.2660520110307,Stable,0,2021-05-05
2021-10-01,28.1728608121019,86.25521309968538,Stable,0,2021-10-01
2022-10-13,29.242799467715503,87.98395911810454,Stable,0,2022-10-13
2023-12-06,29.392464899069623,83.57741351153831,Stable,0,2023-12-06
2021-11-21,28.104003060122448,86.77276713192867,Stable,0,2021-11-21
2021-05-08,29.697185847297472,82.04851697584223,Stable,0,2021-05-08
2023-12-14,30.040907191086777,85.08739595780864,Stable,0,2023-12-14
2022-03-19,28.066097574451224,87.30254446070485,Stable,0,2022-03-19
2021-05-29,29.97420521828567,86.50512163241916,Stable,0,2021-05-29
2023-07-05,27.937082752320475,85.30878439925547,Stable,0,2023-07-05
2021-12-23,30.483515878391316,86.91463395446112,Stable,0,2021-12-23
2023-03-31,29.04025309682946,88.1823703582755,Stable,0,2023-03-31
2022-07-03,28.138746059464214,81.5771282333039,Stable,0,2022-07-03
2023-01-26,27.341058707067138,80.1314759693428,Stable,0,2023-01-26
2022-03-26,28.321040174705423,82.48491458234815,Stable,0,2022-03-26
2021-01-23,30.326778541445357,80.79915321331117,Stable,0,2021-01-23
2023-08-28,26.44428762720897,87.02413031105753,Stable,0,2023-08-28
2022-08-20,27.67601195333647,84.69203625714113,Stable,0,2022-08-20
2022-11-05,26.91356200247778,82.43774119823492,Stable,0,2022-11-05
2021-06-25,28.339548990830856,86.54882109655225,Stable,0,2021-06-25
2021-03-26,27.065386232257303,87.67775679653462,Stable,0,2021-03-26
2021-10-10,27.33067939790747,82.00431168029003,Stable,0,2021-10-10
2021-05-08,27.000425962680197,80.72268003912706,Stable,0,2021-05-08
2023-11-28,30.41788221673275,85.73208019534964,Stable,0,2023-11-28
2022-12-14,28.91134017621859,84.49918940423174,Stable,0,2022-12-14
2022-03-12,29.053747988523956,87.37959528622532,Stable,0,2022-03-12
2021-11-09,27.44423317254634,83.72033757361744,Stable,0,2021-11-09
2021-07-11,27.24456739923111,80.29238879160877,Stable,0,2021-07-11
2021-11-06,27.27482508244248,82.3127926052162,Stable,0,2021-11-06
2021-08-18,29.463259190400773,84.28389785174538,Stable,0,2021-08-18
2021-06-14,28.407385114633797,82.01512301149455,Stable,0,2021-06-14
2023-08-23,29.313014772528756,83.56589258861693,Stable,0,2023-08-23
2022-12-02,28.44209571224097,84.31743086949999,Stable,0,2022-12-02
2023-12-26,29.47204292242831,88.05404884486323,Stable,0,2023-12-26
2021-09-15,29.69231449869956,88.12618277118605,Stable,0,2021-09-15
2023-08-27,27.781290189031385,85.5357650375424,Stable,0,2023-08-27
2022-09-02,29.218796574857123,82.02474648519105,Stable,0,2022-09-02
2022-04-25,27.1678291251188,81.84197256763684,Stable,0,2022-04-25
2021-07-26,27.13032734678578,87.91871233882705,Stable,0,2021-07-26
2021-05-30,28.292326431771155,86.89775186064035,Stable,0,2021-05-30
2021-02-15,27.162228185199844,83.93262586082132,Stable,0,2021-02-15
2022-07-18,28.58172614577849,88.07173907087892,Stable,0,2022-07-18
2023-03-15,26.53220076305995,87.51512306918117,Stable,0,2023-03-15
2021-07-02,29.76398431629937,86.46009142904983,Stable,0,2021-07-02
2023-09-01,28.753003671838485,85.60508579896688,Stable,0,2023-09-01
2021-07-07,27.316583592218823,84.08368628110516,Stable,0,2021-07-07
2022-03-02,30.243427697293953,82.90654281267797,Stable,0,2022-03-02
2022-03-26,27.710294910091086,85.7756155852501,Stable,0,2022-03-26
2021-03-08,27.10483798786463,86.29986838378704,Stable,0,2021-03-08
2022-10-19,26.593303961832373,87.07451841530177,Stable,0,2022-10-19
2023-07-25,26.83446478219889,85.65424873767597,Stable,0,2023-07-25
2022-10-09,28.58914308047776,84.68209844454637,Stable,0,2022-10-09
2021-11-16,26.67112104160416,87.2417038165971,Stable,0,2021-11-16
2022-02-05,28.929024284824223,84.28638607993673,Stable,0,2022-02-05
2021-12-31,28.548472774978137,80.71721488511346,Stable,0,2021-12-31
2023-03-03,27.272372559240303,80.90933911235761,Stable,0,2023-03-03
2022-04-01,27.28753107059084,87.26252285592503,Stable,0,2022-04-01
2021-04-15,26.45023062206381,87.90809226659087,Stable,0,2021-04-15
2022-03-03,26.688232914224855,80.30443095083399,Stable,0,2022-03-03
2022-04-10,29.89582075129257,82.29537717252691,Stable,0,2022-04-10
2021-12-12,30.2421207105329,86.3474631625038,Stable,0,2021-12-12
2021-05-06,30.161336930902152,87.98568353098358,Stable,0,2021-05-06
2021-04-22,29.773664266467723,80.22218683399983,Stable,0,2021-04-22
2023-08-29,27.728522266974736,80.9946447870636,Stable,0,2023-08-29
2023-03-31,28.602171055585043,85.54564980386742,Stable,0,2023-03-31
2021-04-17,28.701342376294825,83.13887230707923,Stable,0,2021-04-17
2022-11-13,27.25624667897924,85.19352712794206,Stable,0,2022-11-13
2021-06-03,29.003695901323987,81.99351977342643,Stable,0,2021-06-03
2022-07-18,27.947449337370436,81.98436996970818,Stable,0,2022-07-18
2022-04-24,29.46197123918755,84.32303790150223,Stable,0,2022-04-24
2023-12-19,27.651431736869984,81.32795312666775,Stable,0,2023-12-19
2021-12-13,27.0390244265911,86.32032740234744,Stable,0,2021-12-13
2023-05-29,27.89345214096908,86.77394940332654,Stable,0,2023-05-29
2021-11-14,29.541518248740477,82.9777754095327,Stable,0,2021-11-14
2022-12-27,30.31176688718267,87.54550157861264,Stable,0,2022-12-27
2023-12-12,28.081169776073015,86.31694745982232,Stable,0,2023-12-12
2023-12-03,28.741716869692667,87.85096545733101,Stable,0,2023-12-03
2021-06-14,26.52540234213539,80.0916306710028,Stable,0,2021-06-14
2022-03-04,27.203302670255596,84.48345056824311,Stable,0,2022-03-04
2023-12-14,28.580473709910123,86.73621014536356,Stable,0,2023-12-14
2023-10-13,29.86106982969234,82.53113619751502,Stable,0,2023-10-13
2022-07-12,28.10370150670503,87.45436820996824,Stable,0,2022-07-12
2022-08-05,30.266900699271183,87.68241719131925,Stable,0,2022-08-05
2021-06-18,28.044801082392052,84.9818481804989,Stable,0,2021-06-18
2022-12-09,28.930879425654247,86.7525587133648,Stable,0,2022-12-09
2021-10-18,26.598780882993147,81.11713924972604,Stable,0,2021-10-18
2021-07-13,28.109372595004803,80.37595801384074,Stable,0,2021-07-13
2022-09-23,28.723394832298283,80.24494520122698,Stable,0,2022-09-23
2022-01-28,27.444768702483103,86.62172897143031,Stable,0,2022-01-28
2022-02-04,26.50213454076403,80.91528476226924,Stable,0,2022-02-04
2022-12-17,27.97409932811293,81.31807301372511,Stable,0,2022-12-17
2022-06-25,28.493873461843716,81.13395864429904,Stable,0,2022-06-25
2022-06-21,29.354908031529007,85.26306660089105,Stable,0,2022-06-21
2022-01-21,28.615830379889147,81.02031965066345,Stable,0,2022-01-21
2021-10-16,28.900570031382223,85.53802284563008,Stable,0,2021-10-16
2022-12-10,29.269808892599222,85.72818248987643,Stable,0,2022-12-10
2022-12-18,27.47512228307924,83.33322369060608,Stable,0,2022-12-18
2022-04-04,29.865899062867697,84.94546647413696,Stable,0,2022-04-04
2023-04-21,29.129833720735412,84.172076638757,Stable,0,2023-04-21
2021-10-19,27.66526792264703,85.72869616929505,Stable,0,2021-10-19
2021-02-25,30.24357152464276,88.23529276341131,Stable,0,2021-02-25
2021-07-08,27.223779363153884,83.0931612898922,Stable,0,2021-07-08
2021-07-15,27.2227997739067,83.92413124508992,Stable,0,2021-07-15
2022-07-26,29.76740630292556,85.12036198464627,Stable,0,2022-07-26
2023-05-10,29.361491916358744,88.11892126824712,Stable,0,2023-05-10
2022-07-18,27.75106496076652,81.99688264064591,Stable,0,2022-07-18
2021-01-08,30.096682114178652,81.36484263723973,Stable,0,2021-01-08
2023-11-05,26.912276012347732,81.11408940545223,Stable,0,2023-11-05
2021-09-17,27.155397404486667,81.10749212837494,Stable,0,2021-09-17
2022-10-11,27.795306764085858,87.64055841974518,Stable,0,2022-10-11
2023-10-19,28.29779261518748,85.97616420099465,Stable,0,2023-10-19
2022-05-25,29.728370778588683,81.44362374901975,Stable,0,2022-05-25
2023-04-05,27.46312003903846,81.33437855094972,Stable,0,2023-04-05
2022-10-21,26.87960476601438,86.37205694906065,Stable,0,2022-10-21
2022-10-30,28.127609286500515,80.41911703379066,Stable,0,2022-10-30
2022-12-19,30.243687529169947,84.96552996498934,Stable,0,2022-12-19
2023-04-22,28.361579835145335,83.17352133268791,Stable,0,2023-04-22
2021-05-18,30.364679917444207,80.43278418428967,Stable,0,2021-05-18
2021-06-16,27.14400986234101,85.91397281397423,Stable,0,2021-06-16
2022-11-26,29.253068212262068,87.59984453889034,Stable,0,2022-11-26
2021-11-06,27.36073216456015,87.07483612952154,Stable,0,2021-11-06
2023-08-26,27.863782875424334,84.9675067505277,Stable,0,2023-08-26
2021-10-02,29.997982495846653,87.93059021950334,Stable,0,2021-10-02
2023-05-01,27.252371831368222,84.80670016556797,Stable,0,2023-05-01
2022-01-21,29.57570330410526,81.92192019168809,Stable,0,2022-01-21
2021-06-05,29.121853909409587,80.99182487334674,Stable,0,2021-06-05
2021-09-22,28.68510845929445,80.86864117381694,Stable,0,2021-09-22
2021-09-30,29.314385439393924,81.08528359725715,Stable,0,2021-09-30
2021-07-05,26.7324743791905,80.90698758876235,Stable,0,2021-07-05
2023-07-29,28.834326068190236,83.6761385988147,Stable,0,2023-07-29
2021-06-13,28.59260386403348,83.2340699983547,Stable,0,2021-06-13
2023-08-04,30.27131814352287,84.76264888657319,Stable,0,2023-08-04
2023-01-21,30.40261708576947,83.88096271794095,Stable,0,2023-01-21
2021-02-10,29.047712642069232,84.60728684677606,Stable,0,2021-02-10
2023-07-26,27.987737373169185,80.11472208412974,Stable,0,2023-07-26
2021-06-23,30.090533289968604,87.7329447716725,Stable,0,2021-06-23
2021-10-13,27.567230392554976,83.09105976138153,Stable,0,2021-10-13
2022-01-16,26.894272441509315,82.65185618259291,Stable,0,2022-01-16
2023-07-05,26.68318870811651,86.17167634561193,Stable,0,2023-07-05
2022-10-22,29.603376334898456,86.42981847411573,Stable,0,2022-10-22
2022-01-01,28.181975184875583,86.20900360029462,Stable,0,2022-01-01
2022-10-12,29.533982523242955,87.45934922901928,Stable,0,2022-10-12
2022-10-10,29.95222916701669,87.59659842978145,Stable,0,2022-10-10
2021-11-22,29.5988961374915,81.20336936817496,Stable,0,2021-11-22
2021-07-21,29.013024343254568,81.23550736488428,Stable,0,2021-07-21
2023-11-06,27.465323471865485,81.7396798961748,Stable,0,2023-11-06
2021-03-02,27.01173707093551,84.63908649780467,Stable,0,2021-03-02
2021-04-13,28.91739829164259,85.91332536649469,Stable,0,2021-04-13
2023-03-15,28.021221535172224,86.28104115179964,Stable,0,2023-03-15
2023-11-11,28.71473188156852,84.85226653721584,Stable,0,2023-11-11
2021-11-14,30.26049132270552,82.90958129932564,Stable,0,2021-11-14
2023-01-27,30.201218785917547,80.25853768526572,Stable,0,2023-01-27
2023-02-20,30.05444410050207,87.57851272827864,Stable,0,2023-02-20
2022-12-26,27.51023345022423,85.81202488525606,Stable,0,2022-12-26
2021-02-01,29.27368102569886,83.62219707192851,Stable,0,2021-02-01
2021-05-05,30.39684926349883,83.33628380149523,Stable,0,2021-05-05
2021-05-27,26.74602484074514,84.8259648188837,Stable,0,2021-05-27
2023-02-17,26.975108047822367,80.2645054419571,Stable,0,2023-02-17
2021-11-02,28.878616390428142,85.9885074181059,Stable,0,2021-11-02
2022-01-16,29.64824421952233,81.21059179314011,Stable,0,2022-01-16
2022-09-06,27.308882484799696,84.03971409317839,Stable,0,2022-09-06
2021-06-19,29.260202455003466,82.06522818376216,Stable,0,2021-06-19
2023-06-12,27.164889518657574,80.32874004991008,Stable,0,2023-06-12
2021-10-14,27.496400971366743,87.90543175654216,Stable,0,2021-10-14
2022-09-15,26.32712986023322,82.01382441425073,Stable,0,2022-09-15
2021-01-19,26.559182581648976,80.05698253233851,Stable,0,2021-01-19
2021-04-25,29.58338065811469,86.70859067886262,Stable,0,2021-04-25
2021-06-01,29.929420868905463,81.7578516360625,Stable,0,2021-06-01
2023-06-02,27.45138962828895,81.92402132494213,Stable,0,2023-06-02
2023-03-04,27.67048803396883,86.04492259379057,Stable,0,2023-03-04
2022-09-13,29.601427034076107,87.1796066398973,Stable,0,2022-09-13
2021-11-26,28.484040657711898,85.69414521333223,Stable,0,2021-11-26
2022-11-05,27.95529276263074,84.62579622964132,Stable,0,2022-11-05
2021-05-05,30.227871530499627,80.41233491900128,Stable,0,2021-05-05
2022-11-19,29.412517940533675,81.92951555413877,Stable,0,2022-11-19
2022-12-02,26.73304465715783,86.77311829576338,Stable,0,2022-12-02
2021-03-07,27.423669670412217,82.62091500246866,Stable,0,2021-03-07
2021-12-08,29.67728332658191,82.04447914242323,Stable,0,2021-12-08
2021-06-15,30.10831255968207,80.5706256026071,Stable,0,2021-06-15
2023-12-11,27.735239964469905,80.21198085715943,Stable,0,2023-12-11
2022-06-28,28.743979387747626,87.33215708428773,Stable,0,2022-06-28
2022-03-05,29.51312299139512,86.2277256610496,Stable,0,2022-03-05
2023-07-17,30.079330843046208,80.07982945866398,Stable,0,2023-07-17
2022-03-25,29.264277102385897,87.03161234090246,Stable,0,2022-03-25
2022-01-28,28.60819225036318,84.74738334862508,Stable,0,2022-01-28
2023-07-01,27.846759467874072,82.71268324969746,Stable,0,2023-07-01
2021-04-30,29.436602673707544,87.92609442125352,Stable,0,2021-04-30
2021-11-27,26.546209662652753,83.00946562023645,Stable,0,2021-11-27
2023-07-08,26.569201386591992,81.52749731146535,Stable,0,2023-07-08
2022-05-13,27.20940625155792,83.81606039873508,Stable,0,2022-05-13
2022-04-29,27.73116923950644,83.68943186494083,Stable,0,2022-04-29
2021-07-28,30.023622724819948,80.52090421369623,Stable,0,2021-07-28
2022-09-27,29.123819216275997,81.13449477657997,Stable,0,2022-09-27
2022-01-09,27.279669442491993,81.32884792448817,Stable,0,2022-01-09
2023-11-19,28.621965192486527,82.80052094655667,Stable,0,2023-11-19
2023-11-08,28.45117922090646,81.30168848135945,Stable,0,2023-11-08
2021-10-14,29.77718336402745,86.80470734145695,Stable,0,2021-10-14
2021-08-03,29.505353754818515,80.6961846394284,Stable,0,2021-08-03
2021-06-09,27.698070887546866,83.38309497133281,Stable,0,2021-06-09
2023-01-23,27.129609288269176,87.00336986229446,Stable,0,2023-01-23
2021-02-22,27.288290464883765,84.30797361129234,Stable,0,2021-02-22
2021-12-17,27.9129837605199,84.49025303802851,Stable,0,2021-12-17
2022-12-15,28.22307084065363,83.7401508832259,Stable,0,2022-12-15
2023-11-23,26.842731241196528,85.6597723848,Stable,0,2023-11-23
2021-04-10,28.486686829466674,83.7536823353345,Stable,0,2021-04-10
2021-08-20,26.88135613212907,84.54326851640467,Stable,0,2021-08-20
2021-08-31,27.92855475691602,86.10811193355882,Stable,0,2021-08-31
2023-09-17,26.751413286667784,81.61185029218976,Stable,0,2023-09-17
2023-07-23,30.38380164414194,85.40310611862749,Stable,0,2023-07-23
2023-07-03,28.70336429328816,85.29270459604949,Stable,0,2023-07-03
2022-11-02,29.093835460022277,86.28897674013876,Stable,0,2022-11-02
2021-08-26,26.73477259828159,80.31608995013772,Stable,0,2021-08-26
2022-08-29,26.782255541730365,88.00034591043158,Stable,0,2022-08-29
2021-06-19,28.310387123202304,82.4266250388361,Stable,0,2021-06-19
2022-12-27,28.96091117127176,87.08413023913361,Stable,0,2022-12-27
2021-01-22,29.356148729727867,81.93663721544647,Stable,0,2021-01-22
2022-05-02,28.319811942686364,83.67643659997373,Stable,0,2022-05-02
2022-05-31,30.378772937032373,87.96207993518865,Stable,0,2022-05-31
2021-06-18,26.79025230815125,81.34687605074824,Stable,0,2021-06-18
2022-09-22,28.333851838632807,80.40261018270755,Stable,0,2022-09-22
2023-07-03,27.965440248255483,86.00184963780222,Stable,0,2023-07-03
2021-01-25,28.940574231351313,82.97365480177751,Stable,0,2021-01-25
2022-08-03,30.33068793626196,83.38059304284558,Stable,0,2022-08-03
2022-06-02,28.217851917177533,82.92870777847851,Stable,0,2022-06-02
2021-03-12,28.2816296446116,87.02838130250646,Stable,0,2021-03-12
2022-01-18,29.625271463849653,82.29327920148945,Stable,0,2022-01-18
2021-06-18,30.361624545463073,80.004896994385,Stable,0,2021-06-18
2023-06-30,26.376344510819127,81.89717060344452,Stable,0,2023-06-30
2022-07-27,27.978890620795436,82.26783639549252,Stable,0,2022-07-27
2021-03-09,30.433949836850857,80.21105643179199,Stable,0,2021-03-09
2021-03-10,29.495958668426216,83.643243293568,Stable,0,2021-03-10
2021-04-23,26.44811759856398,84.2778190389266,Stable,0,2021-04-23
2021-10-17,28.067508995088623,86.18987817719918,Stable,0,2021-10-17
2023-08-20,28.12410870359915,86.40256453545798,Stable,0,2023-08-20
2022-11-27,26.664961875373955,86.48291697846416,Stable,0,2022-11-27
2021-09-19,28.074465572757973,84.53441489649681,Stable,0,2021-09-19
2022-11-10,29.547795997599515,81.62170557168461,Stable,0,2022-11-10
2021-05-17,27.832684866063172,86.07702205039061,Stable,0,2021-05-17
2022-07-01,29.84063659799676,80.36068774647912,Stable,0,2022-07-01
2022-07-30,27.30236313356792,87.96080194390188,Stable,0,2022-07-30
2021-03-24,27.761020175399384,82.52977925668817,Stable,0,2021-03-24
2022-10-22,28.58312256747332,87.31822368185273,Stable,0,2022-10-22
2022-10-05,29.090609146076005,83.11240766949003,Stable,0,2022-10-05
2021-01-05,29.73475096750727,82.67207616425652,Stable,0,2021-01-05
2023-03-27,27.292791827634943,83.04932504737523,Stable,0,2023-03-27
2022-06-30,28.581628248951265,86.10078851038273,Stable,0,2022-06-30
2022-02-07,30.42511704704411,84.51218576146441,Stable,0,2022-02-07
2021-06-01,28.980908523941995,85.36201833920052,Stable,0,2021-06-01
2022-02-26,26.60723081292796,85.65027429874237,Stable,0,2022-02-26
2022-08-14,28.143127631334146,81.46823756752826,Stable,0,2022-08-14
2022-08-29,26.554291903587103,80.6734691859904,Stable,0,2022-08-29
2023-08-24,28.986519941181744,87.63643119002558,Stable,0,2023-08-24
2023-05-10,29.53782579266457,82.22181249523113,Stable,0,2023-05-10
2023-08-09,29.73648715016765,80.22079414300799,Stable,0,2023-08-09
2022-06-24,27.750752560324965,86.99094306059351,Stable,0,2022-06-24
2023-12-02,26.87261453787817,88.184918503595,Stable,0,2023-12-02
2021-02-17,30.315968811294088,81.52273401946877,Stable,0,2021-02-17
2021-07-19,29.077964856012557,81.00822920466523,Stable,0,2021-07-19
2022-11-15,28.822867993220157,86.72958908479879,Stable,0,2022-11-15
2022-04-15,30.3618026037405,81.28579081759679,Stable,0,2022-04-15
2022-05-08,30.010200795229785,86.1230788534592,Stable,0,2022-05-08
2023-03-30,28.108920491943344,84.64383970850754,Stable,0,2023-03-30
2023-03-12,29.570886467131228,87.52360389472526,Stable,0,2023-03-12
2022-02-20,26.351432941119057,88.14006678585152,Stable,0,2022-02-20
2022-12-14,29.92314414127261,85.28095318890945,Stable,0,2022-12-14
2023-05-28,26.360813148390676,81.20897558926796,Stable,0,2023-05-28
2021-10-07,28.424421197136898,83.59808007597927,Stable,0,2021-10-07
2022-09-05,27.39189873518005,82.01971867685995,Stable,0,2022-09-05
2022-07-27,27.40902678918934,82.22587031902869,Stable,0,2022-07-27
2021-01-06,26.67477817194208,80.49638448511072,Stable,0,2021-01-06
2023-01-26,26.464617207593893,86.1500601328368,Stable,0,2023-01-26
2022-09-09,29.45562413820566,87.7935565951696,Stable,0,2022-09-09
2023-12-01,26.823207955006364,86.38396173446105,Stable,0,2023-12-01
2022-02-26,27.595044256125973,83.04536388930083,Stable,0,2022-02-26
2021-01-13,28.2189857781341,85.04994590730765,Stable,0,2021-01-13
2023-04-20,26.43575108234771,82.68231736755291,Stable,0,2023-04-20
2023-08-20,28.471427608952013,86.89171731616807,Stable,0,2023-08-20
2022-02-12,29.03022602282959,82.6127556377939,Stable,0,2022-02-12
2022-11-20,29.599722992575327,83.74341446462547,Stable,0,2022-11-20
2023-08-06,26.39092221148364,81.78504810643112,Stable,0,2023-08-06
2023-11-24,29.088062740911184,87.63456217590998,Stable,0,2023-11-24
2023-11-07,26.49614303299244,86.10922760698722,Stable,0,2023-11-07
2022-06-15,30.396506558980334,85.27747175958758,Stable,0,2022-06-15
2023-11-08,28.789975854683004,81.63240767925363,Stable,0,2023-11-08
2023-09-08,28.038763803513906,84.68876758005578,Stable,0,2023-09-08
2022-01-11,27.192304601140226,87.5742892712269,Stable,0,2022-01-11
2022-05-19,26.783337486440924,86.90101696347143,Stable,0,2022-05-19
2021-01-03,27.97311999444985,87.84730352917553,Stable,0,2021-01-03
2022-04-30,26.758641908488872,84.27042384811672,Stable,0,2022-04-30
2021-09-07,28.36418845832473,84.46111143453139,Stable,0,2021-09-07
2023-06-30,27.80788262352135,86.93392160945096,Stable,0,2023-06-30
2021-08-02,30.16958182647816,83.14512563961779,Stable,0,2021-08-02
2021-05-02,27.81169778323048,86.40642409952069,Stable,0,2021-05-02
2021-11-24,29.064258116356974,84.63432456812708,Stable,0,2021-11-24
2021-07-28,29.242503132330572,80.95508706109551,Stable,0,2021-07-28
2023-06-21,29.898268502488552,84.96091556297277,Stable,0,2023-06-21
2023-06-11,28.466401019077164,84.36101766566993,Stable,0,2023-06-11
2021-07-10,28.57468176285157,82.3671001935279,Stable,0,2021-07-10
2023-10-05,28.986910199078466,83.62985987681007,Stable,0,2023-10-05
2021-06-14,30.129446841490847,82.81628426275658,Stable,0,2021-06-14
2023-11-25,28.079734209140486,83.9579266887207,Stable,0,2023-11-25
2021-07-02,29.09589717741233,87.54992758385633,Stable,0,2021-07-02
2022-11-18,30.1214094881792,85.53858463105146,Stable,0,2022-11-18
2022-09-17,26.865587115397588,80.49850631234862,Stable,0,2022-09-17
2023-09-29,27.85761122172606,82.31273691852846,Stable,0,2023-09-29
2022-09-07,30.364583685672393,82.85049156270085,Stable,0,2022-09-07
2021-07-15,27.501922956248,82.01724547901094,Stable,0,2021-07-15
2022-08-12,26.97155729341647,80.6425294361559,Stable,0,2022-08-12
2021-04-30,28.420362875468008,87.12719332305335,Stable,0,2021-04-30
2023-06-12,29.169423736425333,85.35754501840769,Stable,0,2023-06-12
2022-11-14,28.176433849005345,81.98958373465176,Stable,0,2022-11-14
2023-03-31,28.40563264637496,83.28977005618913,Stable,0,2023-03-31
2021-09-26,26.411356265054973,81.12998864169016,Stable,0,2021-09-26
2021-05-20,27.371840341844983,86.1450321474948,Stable,0,2021-05-20
